dataAvgSalary62k,Location,Headquarters,Size,Type_of_ownership,Industry,Sector,Revenue,Rating_range,Found_year_range
higher-than-avg,"West Point, PA","Luxembourg, Luxembourg",10000+ employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),Rate[3.0-3.4],Founded 1985-1989
higher-than-avg,"West Point, PA","Luxembourg, Luxembourg",10000+ employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),Rate[3.0-3.4],Founded 1985-1989
lower-than-avg,"Austin, TX","Macquarie Park, Australia",10000+ employees,Company - Public,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),Rate[2.5-2.9,Founded 1985-1989
lower-than-avg,"Philadelphia, PA","Philadelphia, PA",501 to 1000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Rate[2.0-2.4],Founded 1985-1989
lower-than-avg,"Philadelphia, PA","Philadelphia, PA",501 to 1000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Rate[2.0-2.4],Founded 1985-1989
higher-than-avg,"Houston, TX","Pittsburgh, PA",1 to 50 employees,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,Rate[4.5-5.0],Founded 1985-1989
lower-than-avg,"Houston, TX","Pittsburgh, PA",1 to 50 employees,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,Rate[4.5-5.0],Founded 1985-1989
higher-than-avg,"Phoenix, AZ","Moon Township, PA",1001 to 5000 employees,Company - Public,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Rate[4.5-5.0],Founded 1985-1989
higher-than-avg,"Phoenix, AZ","Carlsbad, CA",5001 to 10000 employees,Company - Public,Telecommunications Services,Telecommunications,$1 to $2 billion (USD),Rate[4.0-4.4],Founded 1985-1989
lower-than-avg,"San Antonio, TX","Rochester, NY",501 to 1000 employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Rate[3.5-3.9],Founded 1985-1989
lower-than-avg,"Westlake, TX","Boston, MA",1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],Founded 1985-1989
lower-than-avg,"San Diego, CA","San Diego, CA",501 to 1000 employees,Company - Private,Lending,Finance,Unknown / Non-Applicable,Rate[3.5-3.9],Founded 1985-1989
higher-than-avg,"Chicago, IL","Chicago, IL",5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Rate[3.0-3.4],Founded 1985-1989
higher-than-avg,"San Diego, CA","Boulder, CO",201 to 500 employees,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Rate[4.0-4.4],Founded 1985-1989
lower-than-avg,"New York, NY","Fairfax, VA",201 to 500 employees,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),Rate[4.0-4.4],Founded 1985-1989
higher-than-avg,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),Rate[3.5-3.9],Founded 1985-1989
lower-than-avg,"Houston, TX","Tampa, FL",5001 to 10000 employees,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),Rate[3.5-3.9],Founded 1985-1989
lower-than-avg,"Austin, TX","Tampa, FL",5001 to 10000 employees,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),Rate[3.5-3.9],Founded 1985-1989
higher-than-avg,"New York, NY","New York, NY",10000+ employees,Company - Public,TV Broadcast & Cable Networks,Media,$5 to $10 billion (USD),Rate[3.5-3.9],Founded 1985-1989
lower-than-avg,"San Antonio, TX","San Antonio, TX",201 to 500 employees,Company - Private,Banks & Credit Unions,Finance,$1 to $2 billion (USD),Rate[3.0-3.4],Founded 1985-1989
higher-than-avg,"Jersey City, NJ","New York, NY",201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),Rate[3.0-3.4],Founded 1985-1989
higher-than-avg,"Jersey City, NJ","New York, NY",201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),Rate[3.0-3.4],Founded 1985-1989
lower-than-avg,"Jersey City, NJ","New York, NY",201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),Rate[3.0-3.4],Founded 1985-1989
lower-than-avg,"Jersey City, NJ","New York, NY",201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),Rate[3.0-3.4],Founded 1985-1989
higher-than-avg,"Scottsdale, AZ","SUNDERLAND, United Kingdom",1001 to 5000 employees,Company - Public,Banks & Credit Unions,Finance,$500 million to $1 billion (USD),Rate[2.5-2.9,Founded 1985-1989
lower-than-avg,"Columbus, OH","SUNDERLAND, United Kingdom",1001 to 5000 employees,Company - Public,Banks & Credit Unions,Finance,$500 million to $1 billion (USD),Rate[2.5-2.9,Founded 1985-1989
higher-than-avg,"New York, NY","New York, NY",1001 to 5000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),Rate[2.5-2.9,Founded 1985-1989
lower-than-avg,"Hampton, VA","Cary, NC",201 to 500 employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),Rate[4.0-4.4],Founded 1980-1984
higher-than-avg,"New York, NY","New York, NY",501 to 1000 employees,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Rate[4.0-4.4],Founded 1980-1984
higher-than-avg,"Plano, TX","New York, NY",501 to 1000 employees,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Rate[4.0-4.4],Founded 1980-1984
lower-than-avg,"Jersey City, NJ","New York, NY",501 to 1000 employees,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Rate[4.0-4.4],Founded 1980-1984
lower-than-avg,"Houston, TX","Houston, TX",201 to 500 employees,Company - Private,Wholesale,Business Services,$1 to $2 billion (USD),Rate[4.0-4.4],Founded 1980-1984
lower-than-avg,"Jersey City, NJ","New York, NY",501 to 1000 employees,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Rate[4.0-4.4],Founded 1980-1984
lower-than-avg,"New York, NY","Washington, DC",501 to 1000 employees,Company - Private,Consulting,Business Services,$100 to $500 million (USD),Rate[3.0-3.4],Founded 1980-1984
higher-than-avg,"Chicago, IL","Saint Louis, MO",10000+ employees,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),Rate[3.0-3.4],Founded 1980-1984
higher-than-avg,"San Diego, CA","Saint Louis, MO",10000+ employees,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),Rate[3.0-3.4],Founded 1980-1984
higher-than-avg,"Austin, TX","Saint Louis, MO",10000+ employees,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),Rate[3.0-3.4],Founded 1980-1984
lower-than-avg,"Houston, TX","Saint Louis, MO",10000+ employees,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),Rate[3.0-3.4],Founded 1980-1984
lower-than-avg,"Austin, TX","Saint Louis, MO",10000+ employees,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),Rate[3.0-3.4],Founded 1980-1984
lower-than-avg,"Alachua, FL","Jacksonville, FL",1001 to 5000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Rate[3.0-3.4],Founded 1980-1984
lower-than-avg,"Gainesville, FL","Jacksonville, FL",1001 to 5000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Rate[3.0-3.4],Founded 1980-1984
higher-than-avg,"New York, NY","New York, NY",501 to 1000 employees,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,Rate[3.0-3.4],Founded 1980-1984
higher-than-avg,"Centennial, CO","West Chester, OH",201 to 500 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),Rate[3.0-3.4],Founded 1980-1984
higher-than-avg,"Lake Success, NY","N New Hyde Park, NY",201 to 500 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),Rate[3.0-3.4],Founded 1980-1984
higher-than-avg,"Lake Success, NY","N New Hyde Park, NY",201 to 500 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),Rate[3.0-3.4],Founded 1980-1984
lower-than-avg,"Lake Success, NY","N New Hyde Park, NY",201 to 500 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),Rate[3.0-3.4],Founded 1980-1984
higher-than-avg,"San Diego, CA","Mountain View, CA",5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),Rate[4.0-4.4],Founded 1980-1984
higher-than-avg,"San Diego, CA","Mountain View, CA",5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),Rate[4.0-4.4],Founded 1980-1984
higher-than-avg,"Mountain View, CA","Mountain View, CA",5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),Rate[4.0-4.4],Founded 1980-1984
higher-than-avg,"Charlotte, NC","Montvale, NJ",501 to 1000 employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Rate[4.0-4.4],Founded 1980-1984
higher-than-avg,"Charlotte, NC","Montvale, NJ",501 to 1000 employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Rate[4.0-4.4],Founded 1980-1984
higher-than-avg,"Charlotte, NC","Montvale, NJ",501 to 1000 employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Rate[4.0-4.4],Founded 1980-1984
higher-than-avg,"Chicago, IL","Hanover, MD",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"Chicago, IL","Hanover, MD",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"Charlotte, NC","Hanover, MD",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"Charlotte, NC","Hanover, MD",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"Charlotte, NC","Hanover, MD",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"Charlotte, NC","Hanover, MD",1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"San Francisco, CA","Evanston, IL",5001 to 10000 employees,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],Founded 1980-1984
lower-than-avg,"Los Angeles, CA","Evanston, IL",5001 to 10000 employees,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,Rate[3.5-3.9],Founded 1980-1984
lower-than-avg,"Salt Lake City, UT","Dallas, TX",501 to 1000 employees,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"El Cajon, CA","El Cajon, CA",1001 to 5000 employees,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),Rate[3.0-3.4],Founded 1980-1984
higher-than-avg,"Chicago, IL","Atlanta, GA",501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Rate[3.0-3.4],Founded 1980-1984
higher-than-avg,"Philadelphia, PA","Philadelphia, PA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),Rate[3.0-3.4],Founded 1980-1984
lower-than-avg,"Philadelphia, PA","Philadelphia, PA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),Rate[3.0-3.4],Founded 1980-1984
lower-than-avg,"Jacksonville, FL","Fort Lauderdale, FL",51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Rate[4.5-5.0],Founded 1980-1984
higher-than-avg,"Chicago, IL","Chicago, IL",Unknown,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,Rate[4.0-4.4],Founded 1980-1984
lower-than-avg,"Chicago, IL","Chicago, IL",Unknown,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,Rate[4.0-4.4],Founded 1980-1984
higher-than-avg,"Denver, CO","San Rafael, CA",5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),Rate[4.0-4.4],Founded 1980-1984
higher-than-avg,"San Francisco, CA","San Rafael, CA",5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),Rate[4.0-4.4],Founded 1980-1984
higher-than-avg,"San Francisco, CA","San Rafael, CA",5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),Rate[4.0-4.4],Founded 1980-1984
lower-than-avg,"Los Angeles, CA","Redwood City, CA",5001 to 10000 employees,Company - Public,Video Games,Media,$2 to $5 billion (USD),Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"Long Beach, CA","Radnor, PA",10000+ employees,Company - Public,Chemical Manufacturing,Manufacturing,$5 to $10 billion (USD),Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"West Orange, NJ","West Orange, NJ",10000+ employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),Rate[3.5-3.9],Founded 1980-1984
lower-than-avg,"Jersey City, NJ","Jersey City, NJ",201 to 500 employees,Company - Private,Other Retail Stores,Retail,Unknown / Non-Applicable,Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"Woodbridge, NJ","Boston, MA",1001 to 5000 employees,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),Rate[3.0-3.4],Founded 1980-1984
higher-than-avg,"Itasca, IL","Itasca, IL",51 to 200 employees,Company - Private,Advertising & Marketing,Business Services,$25 to $50 million (USD),Rate[2.5-2.9,Founded 1980-1984
higher-than-avg,"Mooresville, NC","Coral Gables, FL",1 to 50 employees,Company - Private,Venture Capital & Private Equity,Finance,Unknown / Non-Applicable,Rate[4.5-5.0],Founded 1980-1984
lower-than-avg,"New York, NY","New York, NY",1 to 50 employees,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),Rate[4.0-4.4],Founded 1980-1984
higher-than-avg,"Denver, CO","New York, NY",1 to 50 employees,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),Rate[4.0-4.4],Founded 1980-1984
lower-than-avg,"Oakland, CA","Sacramento, CA",10000+ employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"New York, NY","New York, NY",10000+ employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Rate[3.5-3.9],Founded 1980-1984
lower-than-avg,"New York, NY","New York, NY",10000+ employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"San Francisco, CA","Tarrytown, NY",51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"Jersey City, NJ","Tarrytown, NY",51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),Rate[3.5-3.9],Founded 1980-1984
lower-than-avg,"Jacksonville, FL","Tarrytown, NY",51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"Houston, TX","New York, 061",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Rate[4.5-5.0],Founded 1980-1984
lower-than-avg,"Houston, TX","Houston, TX",501 to 1000 employees,Company - Private,Sporting Goods Stores,Retail,Less than $1 million (USD),Rate[3.5-3.9],Founded 1980-1984
lower-than-avg,"Walnut Creek, CA","Walnut Creek, CA",1001 to 5000 employees,Company - Public,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD),Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"Phoenix, AZ","Troy, MI",10000+ employees,Subsidiary or Business Segment,IT Services,Information Technology,$1 to $2 billion (USD),Rate[3.5-3.9],Founded 1980-1984
higher-than-avg,"Charlotte, NC","Bridgewater, NJ",201 to 500 employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Rate[3.0-3.4],Founded 1980-1984
lower-than-avg,"Austin, TX","New York, NY",5001 to 10000 employees,Company - Public,Advertising & Marketing,Business Services,$1 to $2 billion (USD),Rate[3.0-3.4],Founded 1980-1984
higher-than-avg,"Long Beach, CA","Long Beach, CA",10000+ employees,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),Rate[3.0-3.4],Founded 1980-1984
